83.57 W, 37, 33, 79 %, 7 %
77.19 W, 36, 33, 82 %, 7 %
84.06 W, 36, 33, 62 %, 6 %
82.10 W, 37, 33, 84 %, 7 %
85.04 W, 36, 33, 91 %, 8 %
81.12 W, 36, 33, 80 %, 7 %
80.63 W, 37, 33, 80 %, 7 %
84.55 W, 37, 33, 71 %, 7 %
83.08 W, 37, 33, 84 %, 7 %
83.57 W, 37, 33, 72 %, 7 %
81.61 W, 37, 33, 66 %, 6 %
82.10 W, 37, 33, 88 %, 8 %
82.10 W, 37, 33, 89 %, 8 %
82.59 W, 37, 33, 82 %, 7 %
83.57 W, 37, 33, 80 %, 7 %
83.08 W, 37, 33, 63 %, 6 %
78.17 W, 37, 33, 90 %, 8 %
83.08 W, 37, 33, 83 %, 7 %
83.08 W, 37, 33, 81 %, 7 %
75.72 W, 37, 33, 85 %, 7 %
83.08 W, 37, 33, 87 %, 8 %
80.14 W, 37, 33, 80 %, 7 %
83.08 W, 37, 33, 83 %, 7 %
80.14 W, 37, 34, 84 %, 8 %
77.68 W, 37, 34, 78 %, 7 %
79.15 W, 37, 34, 93 %, 8 %
83.08 W, 37, 34, 91 %, 8 %
80.14 W, 37, 34, 74 %, 7 %
82.10 W, 37, 34, 92 %, 8 %
81.61 W, 37, 34, 83 %, 7 %
84.55 W, 37, 33, 79 %, 7 %
83.57 W, 37, 34, 82 %, 7 %
83.08 W, 37, 34, 92 %, 8 %
84.06 W, 37, 34, 87 %, 8 %
79.64 W, 37, 34, 85 %, 8 %
83.57 W, 37, 34, 81 %, 7 %
81.12 W, 37, 34, 79 %, 7 %
83.57 W, 37, 34, 88 %, 8 %
84.55 W, 38, 34, 88 %, 8 %
82.59 W, 38, 34, 80 %, 7 %
84.06 W, 37, 34, 87 %, 8 %
81.12 W, 37, 34, 69 %, 7 %
84.55 W, 38, 34, 89 %, 8 %
83.08 W, 38, 34, 86 %, 7 %
83.57 W, 37, 34, 88 %, 8 %
79.15 W, 37, 34, 73 %, 7 %
82.59 W, 37, 34, 90 %, 8 %
84.06 W, 37, 34, 68 %, 7 %
81.12 W, 37, 34, 88 %, 8 %
84.06 W, 37, 34, 89 %, 8 %
79.15 W, 37, 34, 75 %, 7 %
77.68 W, 37, 34, 74 %, 7 %
82.10 W, 37, 34, 80 %, 7 %
79.64 W, 37, 34, 77 %, 7 %
84.06 W, 37, 34, 77 %, 7 %
86.52 W, 37, 34, 90 %, 8 %
81.61 W, 37, 34, 95 %, 8 %
80.63 W, 37, 34, 89 %, 8 %
83.08 W, 37, 34, 88 %, 8 %
85.04 W, 37, 34, 79 %, 7 %
83.08 W, 37, 34, 82 %, 7 %
80.63 W, 37, 34, 89 %, 8 %
83.08 W, 37, 34, 66 %, 6 %
82.59 W, 37, 34, 77 %, 7 %
84.06 W, 37, 34, 89 %, 8 %
81.12 W, 37, 34, 89 %, 8 %
82.59 W, 37, 34, 75 %, 7 %
79.15 W, 37, 34, 72 %, 7 %
77.19 W, 37, 34, 76 %, 7 %
84.06 W, 37, 34, 88 %, 8 %
81.12 W, 37, 34, 89 %, 8 %
83.57 W, 37, 34, 91 %, 8 %
84.55 W, 37, 33, 82 %, 7 %
82.10 W, 37, 34, 87 %, 8 %
82.10 W, 37, 33, 82 %, 7 %
83.57 W, 37, 34, 87 %, 8 %
79.64 W, 37, 34, 86 %, 7 %
84.06 W, 37, 34, 86 %, 8 %
79.64 W, 37, 34, 83 %, 7 %
81.61 W, 37, 33, 90 %, 8 %
83.08 W, 37, 34, 78 %, 7 %
81.12 W, 37, 34, 80 %, 7 %
83.57 W, 37, 34, 79 %, 7 %
83.57 W, 37, 34, 60 %, 6 %
83.08 W, 37, 34, 79 %, 7 %
80.14 W, 37, 34, 74 %, 7 %
81.61 W, 37, 34, 63 %, 6 %
82.10 W, 37, 34, 89 %, 8 %
83.08 W, 37, 34, 96 %, 8 %
82.10 W, 37, 34, 64 %, 6 %
82.10 W, 37, 34, 70 %, 7 %
78.66 W, 37, 34, 82 %, 7 %
82.59 W, 37, 34, 86 %, 8 %
81.61 W, 37, 34, 83 %, 7 %
80.63 W, 37, 34, 84 %, 7 %
85.04 W, 37, 34, 81 %, 7 %
83.08 W, 37, 34, 96 %, 8 %
83.57 W, 37, 34, 87 %, 8 %
86.03 W, 37, 34, 82 %, 7 %
83.08 W, 37, 34, 79 %, 7 %
85.04 W, 37, 34, 69 %, 7 %
83.08 W, 37, 34, 70 %, 7 %
82.59 W, 37, 34, 81 %, 7 %
80.63 W, 37, 34, 76 %, 7 %
84.06 W, 37, 34, 76 %, 7 %
83.57 W, 37, 34, 84 %, 8 %
83.08 W, 37, 34, 79 %, 7 %
79.64 W, 37, 34, 83 %, 7 %
81.12 W, 38, 34, 80 %, 7 %
80.14 W, 38, 34, 93 %, 8 %
82.10 W, 38, 34, 91 %, 8 %
82.10 W, 38, 34, 79 %, 7 %
84.55 W, 38, 34, 66 %, 6 %
82.10 W, 38, 34, 87 %, 8 %
81.61 W, 38, 34, 85 %, 7 %
81.12 W, 38, 34, 92 %, 8 %
84.55 W, 38, 34, 87 %, 8 %
83.08 W, 38, 34, 84 %, 7 %
82.59 W, 38, 34, 87 %, 8 %
82.59 W, 38, 34, 83 %, 7 %
81.61 W, 38, 34, 79 %, 7 %
82.59 W, 37, 34, 78 %, 7 %
81.12 W, 37, 34, 87 %, 8 %
84.55 W, 37, 34, 75 %, 7 %
79.21 W, 38, 34, 88 %, 8 %
78.66 W, 38, 34, 67 %, 7 %
76.21 W, 37, 34, 80 %, 7 %
81.12 W, 37, 34, 60 %, 6 %
83.08 W, 37, 34, 91 %, 8 %
82.10 W, 37, 34, 80 %, 7 %
80.14 W, 37, 34, 67 %, 7 %
83.57 W, 37, 34, 75 %, 7 %
84.55 W, 37, 34, 87 %, 8 %
84.06 W, 37, 34, 89 %, 8 %
83.57 W, 37, 34, 69 %, 7 %
85.04 W, 37, 34, 78 %, 7 %
83.08 W, 37, 34, 76 %, 7 %
83.08 W, 37, 34, 92 %, 8 %
84.06 W, 37, 34, 88 %, 7 %
80.14 W, 37, 34, 77 %, 7 %
83.08 W, 37, 34, 92 %, 8 %
83.57 W, 37, 34, 80 %, 7 %
81.12 W, 37, 34, 91 %, 8 %
81.61 W, 37, 34, 83 %, 7 %
84.06 W, 37, 34, 94 %, 8 %
78.17 W, 37, 34, 93 %, 8 %
85.54 W, 37, 34, 83 %, 7 %
81.61 W, 37, 34, 88 %, 8 %
82.10 W, 37, 34, 88 %, 8 %
82.10 W, 37, 34, 75 %, 7 %
82.10 W, 37, 34, 82 %, 7 %
79.64 W, 37, 34, 86 %, 8 %
83.57 W, 37, 34, 70 %, 7 %
81.61 W, 37, 34, 90 %, 8 %
78.17 W, 37, 34, 67 %, 7 %
83.57 W, 37, 34, 84 %, 7 %
77.19 W, 37, 34, 80 %, 7 %
82.10 W, 37, 34, 71 %, 7 %
83.08 W, 37, 34, 80 %, 7 %
82.59 W, 37, 34, 83 %, 7 %
78.17 W, 37, 34, 90 %, 8 %
80.63 W, 37, 34, 68 %, 7 %
81.61 W, 37, 34, 71 %, 7 %
81.61 W, 37, 34, 84 %, 7 %
79.64 W, 37, 34, 87 %, 8 %
83.57 W, 37, 34, 88 %, 8 %
78.66 W, 37, 34, 82 %, 7 %
82.59 W, 37, 34, 82 %, 7 %
85.54 W, 37, 34, 75 %, 7 %
85.54 W, 37, 34, 75 %, 7 %
83.08 W, 37, 34, 85 %, 8 %
82.59 W, 38, 34, 92 %, 8 %
81.61 W, 37, 34, 72 %, 7 %
79.64 W, 37, 34, 81 %, 7 %
82.59 W, 38, 34, 85 %, 8 %
80.14 W, 38, 34, 67 %, 6 %
83.57 W, 38, 34, 81 %, 7 %
84.55 W, 38, 34, 70 %, 7 %
84.06 W, 38, 34, 84 %, 7 %
78.66 W, 38, 34, 75 %, 7 %
82.59 W, 38, 35, 81 %, 7 %
79.64 W, 38, 34, 72 %, 7 %
81.12 W, 38, 34, 80 %, 7 %
78.17 W, 38, 34, 78 %, 7 %
78.17 W, 38, 34, 80 %, 7 %
82.59 W, 38, 35, 78 %, 7 %
82.59 W, 38, 35, 86 %, 7 %
83.57 W, 38, 34, 63 %, 6 %
84.06 W, 38, 35, 79 %, 7 %
83.57 W, 38, 34, 83 %, 7 %
78.66 W, 38, 34, 60 %, 6 %
80.63 W, 38, 34, 75 %, 7 %
82.10 W, 38, 34, 64 %, 6 %
81.61 W, 38, 34, 77 %, 7 %
82.59 W, 38, 34, 88 %, 8 %
81.12 W, 38, 34, 75 %, 7 %
84.06 W, 38, 34, 77 %, 7 %
81.12 W, 38, 34, 85 %, 8 %
82.10 W, 37, 34, 66 %, 7 %
84.55 W, 38, 34, 88 %, 8 %
85.04 W, 38, 34, 92 %, 8 %
82.59 W, 37, 34, 71 %, 7 %
75.72 W, 37, 34, 78 %, 7 %
84.06 W, 37, 34, 84 %, 7 %
82.59 W, 37, 34, 88 %, 8 %
75.72 W, 37, 34, 83 %, 7 %
83.57 W, 37, 34, 88 %, 8 %
76.70 W, 37, 34, 66 %, 6 %
84.55 W, 37, 34, 73 %, 7 %
82.10 W, 37, 34, 94 %, 8 %
84.55 W, 37, 34, 74 %, 7 %
81.12 W, 37, 34, 91 %, 8 %
85.54 W, 37, 34, 86 %, 8 %
83.57 W, 37, 34, 89 %, 8 %
81.61 W, 37, 34, 70 %, 7 %
82.10 W, 37, 34, 73 %, 7 %
79.15 W, 37, 34, 85 %, 7 %
84.06 W, 37, 34, 71 %, 7 %
82.59 W, 37, 34, 90 %, 8 %
84.55 W, 37, 34, 84 %, 7 %
82.10 W, 37, 34, 77 %, 7 %
82.59 W, 37, 34, 77 %, 7 %
83.08 W, 37, 34, 89 %, 8 %
79.15 W, 37, 34, 86 %, 8 %
82.59 W, 37, 34, 94 %, 8 %
81.12 W, 37, 34, 88 %, 8 %
81.61 W, 37, 34, 82 %, 7 %
83.57 W, 37, 34, 79 %, 7 %
84.06 W, 37, 34, 88 %, 8 %
81.61 W, 37, 34, 72 %, 7 %
82.59 W, 37, 34, 88 %, 8 %
83.08 W, 37, 34, 77 %, 7 %
80.14 W, 37, 34, 91 %, 8 %
78.17 W, 37, 34, 67 %, 7 %
78.17 W, 37, 34, 83 %, 7 %
81.12 W, 37, 34, 81 %, 7 %
81.61 W, 38, 34, 88 %, 8 %
79.64 W, 37, 34, 83 %, 7 %
82.10 W, 38, 34, 86 %, 8 %
83.08 W, 38, 34, 92 %, 8 %
80.14 W, 38, 34, 84 %, 8 %
82.59 W, 38, 34, 91 %, 8 %
79.64 W, 38, 34, 74 %, 7 %
83.57 W, 38, 34, 82 %, 7 %
83.57 W, 38, 34, 88 %, 8 %
78.17 W, 38, 34, 90 %, 8 %
79.64 W, 38, 35, 89 %, 8 %
80.63 W, 38, 34, 88 %, 8 %
81.12 W, 38, 35, 70 %, 7 %
84.55 W, 38, 35, 75 %, 7 %
83.57 W, 38, 35, 83 %, 7 %
85.04 W, 38, 35, 83 %, 7 %
82.59 W, 38, 35, 95 %, 8 %
81.61 W, 38, 35, 89 %, 8 %
81.61 W, 38, 34, 84 %, 7 %
81.61 W, 38, 34, 82 %, 7 %
83.57 W, 38, 35, 87 %, 8 %
81.61 W, 38, 34, 71 %, 7 %
82.59 W, 38, 34, 82 %, 7 %
82.59 W, 38, 35, 69 %, 7 %
84.55 W, 38, 34, 73 %, 7 %
83.08 W, 38, 34, 77 %, 7 %
82.10 W, 38, 34, 90 %, 8 %
83.08 W, 38, 34, 95 %, 8 %
84.06 W, 38, 34, 69 %, 7 %
83.57 W, 38, 34, 91 %, 8 %
83.08 W, 38, 34, 66 %, 6 %
80.63 W, 38, 34, 74 %, 7 %
84.06 W, 37, 34, 70 %, 7 %
83.08 W, 37, 34, 89 %, 8 %
82.59 W, 37, 34, 90 %, 8 %
80.63 W, 37, 34, 87 %, 8 %
83.08 W, 37, 34, 77 %, 7 %
85.04 W, 37, 34, 85 %, 8 %
83.57 W, 37, 34, 80 %, 7 %
79.15 W, 37, 34, 79 %, 7 %
83.08 W, 37, 34, 95 %, 8 %
82.10 W, 37, 34, 92 %, 8 %
78.66 W, 37, 34, 79 %, 7 %
80.14 W, 37, 34, 83 %, 7 %
80.14 W, 37, 34, 87 %, 8 %
84.06 W, 37, 34, 87 %, 8 %
81.12 W, 37, 34, 84 %, 8 %
82.10 W, 37, 34, 83 %, 7 %
84.55 W, 37, 34, 88 %, 8 %
76.21 W, 37, 34, 78 %, 7 %
83.08 W, 37, 34, 75 %, 7 %
79.15 W, 37, 34, 91 %, 8 %
83.57 W, 37, 34, 80 %, 7 %
84.55 W, 37, 34, 83 %, 7 %
83.57 W, 37, 34, 83 %, 7 %
83.08 W, 37, 34, 96 %, 8 %
84.06 W, 37, 34, 86 %, 8 %
84.06 W, 37, 34, 89 %, 8 %
75.72 W, 37, 34, 64 %, 6 %
81.12 W, 37, 34, 77 %, 7 %
80.14 W, 37, 34, 96 %, 8 %
84.06 W, 37, 34, 76 %, 7 %
82.59 W, 37, 34, 84 %, 7 %
82.59 W, 37, 34, 83 %, 7 %
84.55 W, 37, 34, 87 %, 8 %
83.08 W, 37, 34, 85 %, 8 %
84.55 W, 37, 34, 86 %, 7 %
83.57 W, 37, 34, 87 %, 8 %
82.59 W, 37, 34, 91 %, 8 %
77.68 W, 37, 34, 67 %, 7 %
83.57 W, 37, 34, 89 %, 8 %
82.59 W, 37, 34, 80 %, 7 %
83.57 W, 37, 34, 82 %, 7 %
85.04 W, 37, 34, 92 %, 8 %
80.63 W, 37, 34, 88 %, 8 %
81.12 W, 37, 34, 66 %, 6 %
81.12 W, 37, 34, 90 %, 8 %
83.08 W, 37, 34, 90 %, 8 %
84.55 W, 37, 34, 53 %, 6 %
83.57 W, 38, 34, 89 %, 8 %
80.63 W, 37, 34, 84 %, 7 %
85.04 W, 37, 34, 77 %, 7 %
83.57 W, 38, 34, 83 %, 7 %
80.14 W, 38, 34, 86 %, 8 %
78.17 W, 38, 34, 76 %, 7 %
83.57 W, 38, 34, 85 %, 7 %
81.12 W, 38, 34, 84 %, 7 %
83.57 W, 38, 34, 91 %, 8 %
81.61 W, 38, 34, 87 %, 8 %
81.61 W, 38, 34, 80 %, 7 %
83.08 W, 38, 34, 94 %, 8 %
77.68 W, 38, 34, 83 %, 7 %
82.10 W, 38, 34, 90 %, 8 %
82.59 W, 38, 34, 86 %, 8 %
83.57 W, 38, 34, 73 %, 7 %
80.14 W, 38, 34, 81 %, 7 %
80.63 W, 38, 35, 77 %, 7 %
83.57 W, 38, 34, 85 %, 8 %
84.06 W, 38, 35, 88 %, 8 %
80.63 W, 38, 34, 67 %, 7 %
82.10 W, 38, 34, 72 %, 7 %
83.08 W, 38, 34, 80 %, 7 %
81.12 W, 38, 34, 78 %, 7 %
82.59 W, 38, 34, 88 %, 8 %
82.10 W, 38, 34, 91 %, 8 %
83.08 W, 38, 34, 81 %, 7 %
79.64 W, 38, 34, 81 %, 7 %
79.64 W, 38, 34, 79 %, 7 %
83.57 W, 38, 34, 85 %, 8 %
80.14 W, 38, 34, 75 %, 7 %
84.06 W, 38, 34, 78 %, 7 %
83.57 W, 38, 34, 94 %, 8 %
85.54 W, 38, 34, 84 %, 7 %
85.04 W, 37, 34, 62 %, 6 %
80.14 W, 38, 34, 74 %, 7 %
77.68 W, 37, 34, 85 %, 7 %
83.57 W, 37, 34, 86 %, 7 %
80.63 W, 37, 34, 81 %, 7 %
82.59 W, 37, 34, 89 %, 8 %
80.14 W, 37, 34, 79 %, 7 %
85.54 W, 37, 34, 80 %, 7 %
78.17 W, 37, 34, 86 %, 7 %
85.04 W, 37, 34, 86 %, 8 %
79.64 W, 37, 34, 77 %, 7 %
83.57 W, 37, 34, 87 %, 8 %
83.08 W, 37, 34, 76 %, 7 %
84.06 W, 37, 34, 84 %, 7 %
83.08 W, 37, 34, 73 %, 7 %
84.06 W, 37, 34, 76 %, 7 %
82.10 W, 37, 34, 89 %, 8 %
84.55 W, 37, 34, 90 %, 8 %
82.59 W, 37, 34, 92 %, 8 %
81.61 W, 37, 34, 89 %, 8 %
82.59 W, 37, 34, 78 %, 7 %
80.14 W, 37, 34, 63 %, 6 %
80.63 W, 37, 34, 70 %, 7 %
83.08 W, 37, 34, 66 %, 6 %
78.17 W, 37, 34, 83 %, 7 %
81.61 W, 37, 34, 82 %, 7 %
82.10 W, 37, 34, 85 %, 7 %
83.08 W, 37, 34, 88 %, 8 %
84.99 W, 37, 34, 75 %, 7 %
83.57 W, 37, 34, 71 %, 7 %
82.10 W, 37, 34, 91 %, 8 %
83.08 W, 37, 34, 68 %, 7 %
78.66 W, 37, 34, 79 %, 7 %
80.14 W, 37, 34, 70 %, 7 %
80.63 W, 37, 34, 72 %, 7 %
81.61 W, 37, 34, 86 %, 7 %
83.08 W, 37, 34, 80 %, 7 %
80.63 W, 37, 34, 87 %, 7 %
83.08 W, 37, 34, 88 %, 8 %
82.59 W, 37, 34, 73 %, 7 %
83.57 W, 37, 34, 75 %, 7 %
80.63 W, 37, 34, 94 %, 8 %
82.59 W, 37, 34, 66 %, 6 %
80.14 W, 37, 34, 83 %, 7 %
83.08 W, 38, 34, 82 %, 7 %
79.15 W, 38, 34, 82 %, 7 %
83.08 W, 38, 34, 90 %, 8 %
84.06 W, 38, 34, 79 %, 7 %
79.64 W, 38, 34, 80 %, 7 %
84.06 W, 38, 34, 78 %, 7 %
82.10 W, 38, 34, 85 %, 7 %
82.10 W, 38, 34, 70 %, 7 %
81.12 W, 38, 34, 88 %, 8 %
82.59 W, 38, 34, 79 %, 7 %
82.59 W, 38, 34, 66 %, 7 %
82.59 W, 38, 34, 92 %, 8 %
83.08 W, 38, 35, 83 %, 7 %
82.10 W, 38, 35, 81 %, 7 %
80.63 W, 38, 35, 97 %, 8 %
83.57 W, 38, 35, 79 %, 7 %
82.10 W, 38, 35, 65 %, 7 %
82.59 W, 38, 34, 93 %, 8 %
83.57 W, 38, 34, 78 %, 7 %
83.08 W, 38, 35, 86 %, 8 %
77.68 W, 38, 34, 85 %, 7 %
82.10 W, 38, 35, 73 %, 7 %
86.03 W, 38, 34, 73 %, 7 %
80.63 W, 38, 34, 82 %, 7 %
81.12 W, 38, 34, 59 %, 6 %
83.57 W, 38, 34, 74 %, 7 %
80.14 W, 38, 34, 87 %, 8 %
84.06 W, 38, 34, 92 %, 8 %
83.08 W, 38, 34, 77 %, 7 %
80.14 W, 38, 34, 81 %, 7 %
81.12 W, 37, 34, 84 %, 7 %
81.61 W, 38, 34, 81 %, 7 %
78.17 W, 38, 34, 71 %, 7 %
84.06 W, 38, 34, 83 %, 7 %
83.57 W, 38, 34, 77 %, 7 %
80.14 W, 37, 34, 81 %, 7 %
81.12 W, 38, 34, 79 %, 7 %
79.64 W, 37, 34, 88 %, 7 %
84.06 W, 38, 34, 85 %, 8 %
83.08 W, 37, 34, 79 %, 7 %
83.08 W, 37, 34, 87 %, 8 %
81.12 W, 37, 34, 80 %, 7 %
81.61 W, 37, 34, 81 %, 7 %
83.08 W, 37, 34, 87 %, 8 %
83.57 W, 37, 34, 73 %, 7 %
83.57 W, 37, 34, 88 %, 8 %
82.59 W, 37, 34, 77 %, 7 %
82.10 W, 37, 34, 76 %, 7 %
82.59 W, 37, 34, 75 %, 7 %
79.15 W, 37, 34, 66 %, 6 %
85.04 W, 37, 34, 77 %, 7 %
81.61 W, 37, 34, 80 %, 7 %
83.08 W, 37, 34, 80 %, 7 %
81.61 W, 37, 34, 79 %, 7 %
79.15 W, 37, 34, 88 %, 8 %
82.59 W, 37, 34, 88 %, 8 %
82.59 W, 37, 34, 85 %, 8 %
81.12 W, 37, 34, 77 %, 7 %
85.54 W, 37, 34, 83 %, 7 %
82.10 W, 37, 34, 73 %, 7 %
84.55 W, 37, 34, 82 %, 7 %
80.14 W, 37, 34, 79 %, 7 %
84.55 W, 37, 34, 88 %, 8 %
76.70 W, 37, 34, 83 %, 7 %
84.06 W, 37, 34, 78 %, 7 %
81.12 W, 37, 34, 92 %, 8 %
80.14 W, 37, 34, 94 %, 8 %
78.17 W, 37, 34, 65 %, 6 %
78.66 W, 37, 34, 91 %, 8 %
81.61 W, 38, 34, 79 %, 7 %
84.55 W, 37, 34, 80 %, 7 %
85.04 W, 37, 34, 75 %, 7 %
83.57 W, 37, 34, 78 %, 7 %
79.64 W, 37, 34, 67 %, 7 %
82.59 W, 38, 34, 76 %, 7 %
76.70 W, 38, 34, 70 %, 7 %
83.08 W, 38, 34, 88 %, 8 %
83.57 W, 38, 34, 93 %, 8 %
81.12 W, 38, 34, 66 %, 6 %
76.70 W, 38, 34, 85 %, 8 %
78.66 W, 38, 34, 68 %, 7 %
83.08 W, 38, 34, 75 %, 7 %
85.04 W, 38, 35, 83 %, 7 %
84.06 W, 38, 34, 93 %, 8 %
83.57 W, 38, 35, 83 %, 7 %
78.17 W, 38, 35, 75 %, 7 %
83.08 W, 38, 35, 74 %, 7 %
81.61 W, 38, 34, 83 %, 7 %
85.04 W, 38, 35, 87 %, 8 %
82.59 W, 38, 35, 86 %, 8 %
79.64 W, 38, 35, 91 %, 8 %
83.08 W, 38, 35, 72 %, 7 %
79.15 W, 38, 35, 76 %, 7 %
84.55 W, 38, 35, 90 %, 8 %
84.06 W, 38, 35, 86 %, 8 %
85.04 W, 38, 35, 79 %, 7 %
81.12 W, 38, 34, 88 %, 8 %
84.55 W, 38, 34, 81 %, 7 %
79.15 W, 38, 34, 78 %, 7 %
80.14 W, 38, 34, 94 %, 8 %
82.10 W, 38, 34, 63 %, 6 %
83.57 W, 38, 34, 86 %, 7 %
83.08 W, 38, 35, 76 %, 7 %
82.59 W, 37, 34, 81 %, 7 %
83.08 W, 38, 34, 86 %, 8 %
84.06 W, 37, 34, 80 %, 7 %
82.59 W, 38, 34, 85 %, 8 %
81.61 W, 37, 34, 78 %, 7 %
81.61 W, 37, 34, 82 %, 7 %
82.59 W, 37, 34, 86 %, 7 %
83.08 W, 37, 34, 85 %, 8 %
79.15 W, 37, 34, 91 %, 8 %
84.55 W, 37, 34, 83 %, 7 %
83.57 W, 37, 34, 64 %, 6 %
80.14 W, 37, 34, 64 %, 6 %
78.17 W, 37, 34, 77 %, 7 %
83.57 W, 37, 34, 68 %, 7 %
78.66 W, 37, 34, 80 %, 7 %
82.59 W, 37, 34, 85 %, 8 %
82.59 W, 37, 34, 76 %, 7 %
85.54 W, 37, 34, 83 %, 7 %
80.63 W, 37, 34, 86 %, 8 %
78.17 W, 37, 34, 71 %, 7 %
83.08 W, 37, 34, 91 %, 8 %
80.63 W, 37, 34, 92 %, 8 %
80.63 W, 37, 34, 77 %, 7 %
81.61 W, 37, 34, 91 %, 8 %
82.10 W, 37, 34, 68 %, 6 %
80.14 W, 37, 34, 79 %, 7 %
78.66 W, 37, 34, 80 %, 7 %
77.68 W, 37, 34, 83 %, 7 %
82.59 W, 37, 34, 73 %, 7 %
83.08 W, 37, 34, 83 %, 7 %
83.08 W, 37, 34, 90 %, 8 %
83.08 W, 37, 34, 89 %, 8 %
78.17 W, 37, 34, 91 %, 8 %
84.06 W, 37, 34, 66 %, 6 %
82.59 W, 37, 34, 74 %, 7 %
80.63 W, 37, 34, 88 %, 8 %
81.61 W, 37, 34, 84 %, 7 %
86.03 W, 37, 34, 66 %, 6 %
83.08 W, 37, 34, 84 %, 7 %
85.04 W, 37, 34, 79 %, 7 %
82.59 W, 37, 34, 84 %, 8 %
85.54 W, 37, 34, 82 %, 7 %
79.64 W, 37, 34, 84 %, 7 %
84.06 W, 37, 34, 83 %, 7 %
83.08 W, 37, 34, 70 %, 6 %
82.59 W, 37, 34, 87 %, 8 %
82.59 W, 37, 34, 83 %, 7 %
83.57 W, 37, 34, 89 %, 8 %
82.10 W, 38, 34, 92 %, 8 %
80.14 W, 38, 34, 86 %, 7 %
83.57 W, 38, 34, 66 %, 6 %
82.59 W, 38, 34, 60 %, 6 %
81.61 W, 38, 34, 85 %, 7 %
79.15 W, 38, 34, 66 %, 6 %
80.63 W, 38, 34, 70 %, 7 %
84.55 W, 38, 34, 83 %, 7 %
84.06 W, 38, 35, 94 %, 8 %
82.59 W, 38, 35, 85 %, 8 %
84.06 W, 38, 34, 90 %, 8 %
83.08 W, 38, 35, 89 %, 8 %
77.19 W, 38, 34, 80 %, 7 %
82.10 W, 38, 34, 73 %, 7 %
83.57 W, 38, 34, 88 %, 8 %
82.10 W, 38, 35, 76 %, 7 %
79.15 W, 38, 35, 80 %, 7 %
83.08 W, 38, 35, 86 %, 7 %
82.10 W, 38, 34, 78 %, 7 %
84.06 W, 38, 35, 91 %, 8 %
79.15 W, 38, 34, 64 %, 6 %
83.57 W, 38, 34, 78 %, 7 %
79.64 W, 38, 34, 62 %, 6 %
83.08 W, 38, 34, 70 %, 7 %
83.08 W, 38, 34, 76 %, 7 %
78.66 W, 38, 34, 79 %, 7 %
84.55 W, 38, 34, 82 %, 7 %
76.70 W, 38, 34, 82 %, 7 %
85.04 W, 38, 34, 84 %, 7 %
84.06 W, 38, 34, 91 %, 8 %
79.15 W, 38, 34, 80 %, 7 %
82.59 W, 38, 34, 74 %, 7 %
82.10 W, 37, 34, 77 %, 7 %
82.10 W, 38, 34, 83 %, 7 %
83.57 W, 38, 34, 82 %, 7 %
84.06 W, 38, 34, 77 %, 7 %
77.19 W, 37, 34, 69 %, 7 %
83.08 W, 38, 34, 86 %, 7 %
81.61 W, 37, 34, 78 %, 7 %
81.12 W, 37, 34, 95 %, 8 %
83.57 W, 37, 34, 96 %, 8 %
