219.66 W, 49, 47, 99 %, 40 %
204.51 W, 49, 47, 99 %, 39 %
209.89 W, 49, 47, 99 %, 39 %
227.98 W, 49, 47, 99 %, 40 %
216.10 W, 49, 47, 99 %, 39 %
221.62 W, 49, 48, 99 %, 39 %
221.96 W, 49, 48, 99 %, 39 %
212.82 W, 49, 47, 99 %, 39 %
223.72 W, 49, 48, 99 %, 39 %
212.33 W, 49, 47, 99 %, 39 %
230.76 W, 49, 48, 99 %, 39 %
218.69 W, 49, 48, 99 %, 40 %
201.57 W, 49, 47, 99 %, 39 %
215.75 W, 49, 47, 99 %, 39 %
210.24 W, 49, 48, 99 %, 39 %
213.03 W, 49, 47, 99 %, 39 %
219.03 W, 50, 48, 99 %, 39 %
226.36 W, 49, 48, 99 %, 39 %
211.84 W, 49, 48, 99 %, 40 %
216.59 W, 49, 48, 99 %, 39 %
222.11 W, 49, 48, 99 %, 39 %
213.80 W, 49, 48, 99 %, 39 %
212.96 W, 50, 48, 99 %, 40 %
193.39 W, 49, 48, 99 %, 39 %
216.73 W, 50, 48, 99 %, 39 %
237.76 W, 50, 48, 98 %, 44 %
207.79 W, 50, 48, 97 %, 44 %
205.62 W, 50, 47, 97 %, 43 %
238.89 W, 50, 48, 99 %, 40 %
218.06 W, 50, 47, 98 %, 47 %
223.92 W, 50, 48, 99 %, 47 %
246.72 W, 50, 48, 98 %, 47 %
167.46 W, 49, 46, 83 %, 35 %
220.84 W, 49, 48, 99 %, 39 %
221.82 W, 49, 48, 99 %, 39 %
237.11 W, 50, 48, 99 %, 39 %
220.01 W, 49, 48, 99 %, 40 %
227.83 W, 50, 48, 99 %, 38 %
223.23 W, 49, 48, 99 %, 39 %
231.10 W, 49, 48, 99 %, 39 %
229.29 W, 49, 48, 99 %, 39 %
201.80 W, 50, 48, 99 %, 39 %
224.07 W, 50, 48, 99 %, 39 %
225.38 W, 49, 48, 99 %, 40 %
238.58 W, 50, 48, 99 %, 39 %
198.77 W, 49, 48, 99 %, 39 %
204.51 W, 50, 48, 99 %, 39 %
223.77 W, 50, 48, 99 %, 38 %
195.22 W, 50, 48, 99 %, 39 %
234.52 W, 50, 48, 99 %, 39 %
221.13 W, 49, 48, 99 %, 40 %
221.48 W, 49, 48, 99 %, 39 %
224.90 W, 49, 48, 99 %, 39 %
228.32 W, 50, 48, 99 %, 39 %
218.54 W, 49, 48, 99 %, 39 %
191.07 W, 50, 48, 99 %, 39 %
222.45 W, 49, 48, 99 %, 39 %
207.09 W, 50, 48, 99 %, 40 %
208.42 W, 49, 48, 99 %, 39 %
222.60 W, 50, 48, 99 %, 39 %
210.51 W, 49, 48, 99 %, 40 %
233.20 W, 50, 48, 99 %, 39 %
229.29 W, 50, 49, 99 %, 39 %
215.26 W, 49, 48, 99 %, 39 %
238.74 W, 50, 48, 99 %, 39 %
214.29 W, 50, 48, 99 %, 38 %
226.85 W, 50, 48, 99 %, 39 %
197.30 W, 50, 48, 99 %, 39 %
191.43 W, 50, 48, 99 %, 39 %
235.65 W, 49, 48, 99 %, 39 %
224.41 W, 50, 48, 99 %, 39 %
220.01 W, 50, 48, 99 %, 39 %
189.96 W, 50, 48, 99 %, 39 %
240.53 W, 50, 48, 99 %, 39 %
220.15 W, 49, 48, 99 %, 39 %
206.33 W, 50, 48, 99 %, 39 %
210.73 W, 50, 48, 99 %, 39 %
218.69 W, 50, 49, 99 %, 40 %
221.13 W, 49, 48, 99 %, 39 %
203.66 W, 50, 48, 99 %, 40 %
211.21 W, 50, 48, 99 %, 39 %
225.04 W, 50, 48, 99 %, 39 %
225.53 W, 49, 48, 99 %, 39 %
222.60 W, 49, 48, 99 %, 40 %
208.42 W, 50, 48, 99 %, 39 %
217.36 W, 50, 48, 99 %, 39 %
208.07 W, 50, 48, 99 %, 39 %
228.17 W, 50, 49, 99 %, 44 %
222.94 W, 50, 49, 99 %, 45 %
221.62 W, 50, 49, 99 %, 45 %
222.74 W, 50, 48, 99 %, 39 %
218.83 W, 50, 49, 99 %, 40 %
212.33 W, 50, 49, 99 %, 39 %
220.84 W, 50, 48, 99 %, 36 %
231.25 W, 50, 49, 99 %, 48 %
226.85 W, 50, 49, 99 %, 48 %
224.55 W, 50, 50, 99 %, 47 %
240.04 W, 50, 48, 96 %, 36 %
214.15 W, 50, 49, 99 %, 39 %
226.85 W, 50, 49, 99 %, 39 %
220.15 W, 50, 49, 99 %, 39 %
191.92 W, 50, 48, 99 %, 39 %
188.98 W, 50, 48, 98 %, 38 %
222.94 W, 50, 48, 99 %, 39 %
201.71 W, 50, 48, 99 %, 39 %
200.73 W, 50, 48, 99 %, 38 %
215.96 W, 50, 49, 99 %, 39 %
201.57 W, 50, 49, 99 %, 39 %
227.19 W, 50, 49, 99 %, 39 %
225.04 W, 50, 49, 99 %, 40 %
214.43 W, 50, 48, 99 %, 39 %
219.66 W, 50, 48, 99 %, 40 %
211.84 W, 50, 48, 99 %, 39 %
230.76 W, 50, 49, 99 %, 39 %
235.31 W, 50, 49, 99 %, 39 %
221.96 W, 50, 49, 99 %, 39 %
231.10 W, 50, 48, 99 %, 40 %
228.81 W, 50, 49, 99 %, 39 %
225.04 W, 50, 48, 99 %, 39 %
218.20 W, 50, 48, 99 %, 40 %
237.11 W, 50, 49, 99 %, 39 %
219.38 W, 50, 48, 99 %, 39 %
198.64 W, 50, 48, 99 %, 39 %
227.49 W, 50, 48, 99 %, 39 %
210.86 W, 50, 48, 99 %, 40 %
232.87 W, 50, 49, 99 %, 39 %
204.02 W, 50, 49, 99 %, 40 %
203.04 W, 50, 49, 99 %, 39 %
205.13 W, 50, 48, 99 %, 40 %
229.63 W, 50, 49, 99 %, 39 %
209.40 W, 50, 48, 99 %, 40 %
178.34 W, 50, 48, 99 %, 39 %
220.79 W, 50, 48, 99 %, 39 %
228.81 W, 50, 49, 99 %, 39 %
213.45 W, 50, 49, 99 %, 39 %
211.00 W, 50, 48, 99 %, 39 %
201.57 W, 50, 49, 99 %, 39 %
210.86 W, 50, 48, 99 %, 39 %
226.36 W, 50, 48, 99 %, 39 %
213.66 W, 50, 48, 99 %, 40 %
203.17 W, 50, 49, 99 %, 39 %
212.82 W, 50, 49, 99 %, 39 %
201.44 W, 50, 49, 99 %, 39 %
219.52 W, 50, 48, 99 %, 39 %
212.33 W, 50, 48, 99 %, 40 %
235.65 W, 50, 49, 99 %, 40 %
211.00 W, 50, 48, 99 %, 40 %
208.56 W, 50, 48, 99 %, 39 %
229.93 W, 50, 49, 99 %, 37 %
197.17 W, 50, 49, 99 %, 44 %
222.31 W, 50, 49, 99 %, 44 %
231.40 W, 50, 49, 99 %, 44 %
209.26 W, 50, 48, 99 %, 39 %
205.62 W, 50, 49, 99 %, 40 %
228.32 W, 50, 49, 99 %, 39 %
216.73 W, 50, 49, 99 %, 39 %
224.07 W, 50, 49, 99 %, 39 %
222.11 W, 50, 49, 99 %, 39 %
242.82 W, 50, 49, 93 %, 42 %
245.26 W, 50, 49, 99 %, 48 %
207.93 W, 50, 49, 99 %, 49 %
112.39 W, 49, 48, 98 %, 44 %
211.70 W, 50, 49, 99 %, 39 %
231.74 W, 50, 49, 99 %, 39 %
206.82 W, 50, 49, 99 %, 39 %
232.38 W, 50, 49, 99 %, 38 %
221.28 W, 50, 49, 99 %, 39 %
232.71 W, 50, 49, 99 %, 39 %
210.73 W, 50, 49, 99 %, 39 %
212.19 W, 50, 49, 99 %, 39 %
231.21 W, 50, 49, 99 %, 39 %
211.84 W, 50, 48, 99 %, 39 %
229.78 W, 50, 49, 99 %, 39 %
210.86 W, 50, 48, 99 %, 39 %
213.17 W, 50, 49, 99 %, 40 %
212.68 W, 50, 49, 99 %, 39 %
233.85 W, 50, 49, 99 %, 39 %
204.15 W, 50, 49, 99 %, 39 %
202.33 W, 50, 49, 99 %, 40 %
222.80 W, 50, 49, 99 %, 39 %
229.10 W, 50, 49, 99 %, 39 %
227.00 W, 50, 49, 99 %, 39 %
211.35 W, 50, 49, 99 %, 39 %
239.89 W, 50, 49, 99 %, 39 %
205.00 W, 50, 49, 99 %, 39 %
190.82 W, 50, 49, 99 %, 39 %
228.17 W, 50, 49, 99 %, 40 %
210.38 W, 50, 49, 99 %, 39 %
213.94 W, 50, 49, 99 %, 38 %
201.93 W, 50, 49, 99 %, 39 %
212.82 W, 50, 49, 99 %, 40 %
213.66 W, 50, 49, 99 %, 39 %
228.32 W, 50, 49, 99 %, 39 %
200.73 W, 50, 49, 99 %, 39 %
225.87 W, 50, 49, 99 %, 39 %
233.51 W, 50, 49, 99 %, 40 %
216.73 W, 50, 49, 99 %, 39 %
223.23 W, 50, 49, 99 %, 39 %
211.98 W, 50, 49, 99 %, 39 %
239.22 W, 50, 49, 99 %, 39 %
216.10 W, 50, 49, 99 %, 39 %
232.07 W, 50, 49, 99 %, 39 %
188.98 W, 50, 49, 99 %, 39 %
218.34 W, 50, 49, 99 %, 39 %
222.26 W, 50, 49, 99 %, 39 %
205.00 W, 50, 49, 99 %, 39 %
224.55 W, 50, 49, 99 %, 39 %
226.85 W, 50, 49, 99 %, 38 %
232.87 W, 50, 49, 99 %, 39 %
214.63 W, 50, 49, 99 %, 40 %
202.68 W, 50, 49, 98 %, 37 %
215.61 W, 50, 49, 99 %, 45 %
224.21 W, 51, 49, 99 %, 45 %
202.20 W, 50, 49, 99 %, 45 %
204.64 W, 50, 49, 99 %, 39 %
212.47 W, 50, 49, 99 %, 39 %
217.91 W, 50, 49, 99 %, 39 %
205.49 W, 50, 49, 99 %, 39 %
235.65 W, 50, 49, 99 %, 39 %
212.96 W, 50, 49, 99 %, 40 %
231.10 W, 50, 49, 99 %, 39 %
207.09 W, 50, 49, 99 %, 39 %
236.62 W, 50, 48, 98 %, 38 %
207.44 W, 51, 50, 99 %, 47 %
219.32 W, 51, 49, 99 %, 49 %
209.89 W, 51, 49, 98 %, 47 %
209.89 W, 50, 49, 99 %, 39 %
218.54 W, 50, 49, 99 %, 39 %
196.20 W, 50, 49, 99 %, 40 %
205.49 W, 50, 49, 99 %, 39 %
217.99 W, 50, 49, 99 %, 39 %
211.70 W, 50, 49, 99 %, 39 %
221.33 W, 50, 49, 99 %, 39 %
211.00 W, 50, 49, 99 %, 39 %
213.94 W, 50, 49, 99 %, 40 %
200.24 W, 50, 49, 99 %, 39 %
211.00 W, 50, 49, 99 %, 39 %
231.89 W, 50, 49, 99 %, 39 %
196.68 W, 50, 49, 99 %, 39 %
229.44 W, 50, 49, 99 %, 40 %
222.11 W, 50, 49, 99 %, 38 %
194.24 W, 50, 48, 99 %, 39 %
200.11 W, 50, 49, 99 %, 39 %
198.15 W, 50, 49, 99 %, 39 %
221.62 W, 50, 49, 99 %, 39 %
209.75 W, 50, 49, 99 %, 39 %
212.19 W, 50, 49, 99 %, 39 %
217.08 W, 50, 49, 99 %, 40 %
229.63 W, 50, 48, 99 %, 38 %
211.35 W, 50, 49, 99 %, 39 %
198.28 W, 50, 49, 99 %, 39 %
209.40 W, 50, 49, 99 %, 39 %
220.01 W, 50, 49, 99 %, 40 %
205.49 W, 50, 49, 99 %, 39 %
222.80 W, 50, 49, 99 %, 39 %
219.81 W, 50, 49, 99 %, 39 %
218.54 W, 50, 49, 99 %, 39 %
209.40 W, 50, 49, 99 %, 38 %
211.35 W, 50, 48, 99 %, 39 %
224.07 W, 50, 49, 99 %, 38 %
214.15 W, 50, 48, 99 %, 39 %
224.21 W, 50, 48, 99 %, 40 %
185.44 W, 50, 48, 99 %, 39 %
226.85 W, 50, 49, 99 %, 39 %
200.11 W, 50, 48, 99 %, 39 %
180.06 W, 50, 49, 99 %, 39 %
216.94 W, 50, 49, 99 %, 39 %
223.09 W, 49, 49, 99 %, 39 %
211.98 W, 50, 49, 99 %, 39 %
207.93 W, 50, 49, 99 %, 38 %
234.82 W, 50, 49, 99 %, 39 %
210.24 W, 50, 49, 99 %, 40 %
216.38 W, 50, 48, 99 %, 36 %
214.63 W, 50, 49, 99 %, 44 %
219.66 W, 50, 49, 99 %, 46 %
211.84 W, 50, 49, 99 %, 45 %
212.19 W, 50, 49, 99 %, 39 %
212.19 W, 50, 49, 99 %, 39 %
221.62 W, 50, 49, 99 %, 39 %
217.57 W, 50, 49, 99 %, 39 %
227.34 W, 50, 49, 99 %, 38 %
213.66 W, 50, 49, 99 %, 40 %
191.31 W, 50, 49, 99 %, 39 %
221.13 W, 50, 49, 99 %, 39 %
211.35 W, 50, 49, 99 %, 39 %
216.73 W, 50, 48, 99 %, 39 %
217.36 W, 50, 48, 99 %, 38 %
224.90 W, 50, 49, 98 %, 47 %
234.82 W, 50, 49, 98 %, 48 %
223.58 W, 50, 49, 97 %, 47 %
220.64 W, 50, 49, 98 %, 38 %
209.04 W, 50, 48, 99 %, 38 %
211.35 W, 50, 49, 99 %, 40 %
229.48 W, 50, 49, 98 %, 38 %
196.68 W, 49, 49, 99 %, 40 %
194.86 W, 50, 49, 99 %, 40 %
227.34 W, 50, 49, 99 %, 39 %
202.06 W, 50, 49, 99 %, 40 %
218.20 W, 50, 49, 99 %, 39 %
236.29 W, 50, 49, 99 %, 39 %
196.20 W, 50, 49, 99 %, 40 %
233.51 W, 50, 49, 99 %, 39 %
206.33 W, 50, 49, 99 %, 39 %
218.69 W, 50, 49, 99 %, 40 %
209.26 W, 50, 49, 99 %, 40 %
226.85 W, 50, 49, 99 %, 39 %
217.71 W, 50, 49, 99 %, 39 %
216.10 W, 50, 49, 99 %, 39 %
219.32 W, 50, 49, 99 %, 39 %
218.89 W, 50, 49, 99 %, 39 %
216.10 W, 50, 49, 99 %, 39 %
222.45 W, 50, 49, 99 %, 39 %
189.96 W, 50, 49, 99 %, 39 %
208.42 W, 50, 49, 99 %, 38 %
228.81 W, 50, 49, 99 %, 39 %
211.21 W, 50, 49, 99 %, 40 %
215.75 W, 50, 49, 99 %, 39 %
221.48 W, 50, 49, 99 %, 39 %
224.07 W, 50, 49, 99 %, 39 %
214.01 W, 50, 49, 99 %, 39 %
205.13 W, 50, 49, 99 %, 39 %
202.06 W, 50, 49, 99 %, 39 %
199.98 W, 50, 49, 99 %, 40 %
193.26 W, 50, 49, 99 %, 39 %
188.49 W, 50, 49, 99 %, 40 %
226.66 W, 50, 49, 99 %, 39 %
208.28 W, 50, 48, 99 %, 39 %
219.18 W, 50, 49, 99 %, 39 %
210.38 W, 50, 49, 99 %, 39 %
221.62 W, 50, 49, 99 %, 38 %
199.75 W, 50, 49, 99 %, 39 %
195.83 W, 50, 49, 99 %, 39 %
211.98 W, 50, 49, 99 %, 39 %
201.22 W, 50, 49, 99 %, 39 %
209.89 W, 50, 49, 99 %, 36 %
220.99 W, 50, 49, 99 %, 45 %
220.15 W, 50, 49, 99 %, 45 %
223.58 W, 50, 50, 99 %, 45 %
221.62 W, 50, 49, 99 %, 39 %
211.49 W, 50, 49, 99 %, 39 %
206.46 W, 50, 49, 99 %, 40 %
218.34 W, 50, 49, 99 %, 39 %
205.00 W, 50, 49, 99 %, 40 %
204.37 W, 50, 49, 99 %, 40 %
190.45 W, 50, 48, 99 %, 39 %
218.69 W, 50, 49, 99 %, 39 %
220.15 W, 50, 49, 99 %, 39 %
220.99 W, 50, 49, 99 %, 39 %
230.91 W, 50, 49, 99 %, 39 %
203.53 W, 50, 49, 99 %, 39 %
207.31 W, 50, 49, 99 %, 39 %
226.36 W, 50, 49, 99 %, 41 %
216.73 W, 51, 49, 98 %, 48 %
211.21 W, 50, 49, 99 %, 49 %
226.55 W, 51, 50, 98 %, 45 %
201.44 W, 50, 49, 99 %, 39 %
204.02 W, 50, 49, 99 %, 39 %
221.13 W, 50, 49, 99 %, 39 %
218.83 W, 50, 49, 99 %, 40 %
203.88 W, 50, 49, 99 %, 39 %
187.64 W, 50, 49, 99 %, 39 %
223.09 W, 50, 49, 99 %, 39 %
217.57 W, 50, 49, 99 %, 39 %
219.18 W, 50, 49, 99 %, 39 %
219.52 W, 50, 49, 99 %, 39 %
205.00 W, 50, 49, 99 %, 40 %
217.91 W, 50, 49, 99 %, 39 %
192.54 W, 50, 49, 99 %, 39 %
229.29 W, 50, 49, 99 %, 39 %
222.60 W, 50, 49, 99 %, 39 %
208.56 W, 50, 48, 99 %, 38 %
226.17 W, 50, 49, 99 %, 39 %
216.38 W, 50, 49, 99 %, 39 %
211.49 W, 50, 49, 99 %, 39 %
197.79 W, 50, 49, 99 %, 39 %
211.00 W, 50, 49, 99 %, 39 %
220.99 W, 50, 49, 99 %, 38 %
195.22 W, 50, 49, 99 %, 39 %
228.02 W, 50, 49, 99 %, 39 %
217.22 W, 50, 49, 99 %, 39 %
194.86 W, 50, 49, 99 %, 39 %
216.10 W, 50, 49, 99 %, 39 %
217.71 W, 50, 49, 99 %, 40 %
218.54 W, 50, 49, 99 %, 39 %
219.23 W, 50, 49, 99 %, 39 %
196.55 W, 50, 49, 99 %, 38 %
208.77 W, 50, 49, 99 %, 39 %
199.13 W, 50, 49, 99 %, 40 %
219.52 W, 50, 49, 99 %, 39 %
208.42 W, 50, 49, 99 %, 40 %
187.15 W, 50, 49, 99 %, 39 %
219.52 W, 50, 49, 99 %, 39 %
232.87 W, 50, 49, 99 %, 39 %
223.58 W, 50, 49, 99 %, 39 %
214.15 W, 50, 49, 99 %, 39 %
215.12 W, 50, 49, 99 %, 39 %
202.42 W, 50, 48, 99 %, 37 %
203.53 W, 50, 49, 99 %, 44 %
227.00 W, 50, 49, 99 %, 44 %
211.35 W, 50, 49, 99 %, 45 %
207.44 W, 50, 49, 99 %, 39 %
175.77 W, 50, 49, 99 %, 40 %
214.63 W, 50, 49, 99 %, 39 %
209.04 W, 50, 49, 99 %, 39 %
221.77 W, 50, 49, 99 %, 39 %
183.11 W, 50, 49, 99 %, 40 %
197.79 W, 50, 49, 99 %, 39 %
212.68 W, 50, 49, 99 %, 39 %
219.18 W, 50, 49, 99 %, 39 %
208.91 W, 50, 49, 99 %, 39 %
206.46 W, 50, 49, 99 %, 39 %
211.35 W, 50, 49, 99 %, 39 %
215.26 W, 50, 49, 99 %, 39 %
212.61 W, 50, 49, 99 %, 39 %
199.88 W, 50, 49, 99 %, 40 %
189.47 W, 50, 49, 97 %, 38 %
227.19 W, 50, 49, 99 %, 48 %
218.69 W, 51, 50, 99 %, 49 %
233.36 W, 51, 49, 99 %, 48 %
219.52 W, 50, 49, 99 %, 39 %
193.02 W, 50, 49, 99 %, 39 %
208.42 W, 50, 49, 99 %, 39 %
212.82 W, 50, 49, 99 %, 39 %
203.66 W, 50, 49, 99 %, 39 %
199.75 W, 50, 49, 99 %, 39 %
222.11 W, 50, 49, 99 %, 39 %
213.80 W, 50, 49, 99 %, 39 %
222.60 W, 50, 49, 99 %, 39 %
207.44 W, 50, 49, 99 %, 38 %
190.94 W, 50, 49, 99 %, 39 %
230.61 W, 50, 49, 99 %, 39 %
213.66 W, 50, 49, 99 %, 39 %
220.01 W, 50, 49, 99 %, 39 %
189.96 W, 50, 49, 99 %, 39 %
225.53 W, 50, 49, 99 %, 39 %
226.02 W, 50, 49, 99 %, 40 %
196.68 W, 50, 49, 99 %, 39 %
196.20 W, 50, 49, 99 %, 40 %
213.94 W, 50, 49, 99 %, 39 %
223.92 W, 50, 49, 99 %, 39 %
222.60 W, 50, 49, 99 %, 40 %
201.09 W, 50, 49, 99 %, 39 %
202.68 W, 50, 49, 99 %, 40 %
212.82 W, 50, 49, 99 %, 39 %
234.00 W, 50, 49, 99 %, 39 %
196.20 W, 50, 49, 99 %, 39 %
234.52 W, 50, 49, 99 %, 39 %
210.38 W, 50, 49, 99 %, 39 %
216.24 W, 50, 49, 99 %, 39 %
222.60 W, 50, 49, 99 %, 39 %
219.52 W, 50, 49, 99 %, 39 %
215.26 W, 50, 49, 99 %, 40 %
213.31 W, 50, 49, 99 %, 39 %
196.32 W, 50, 49, 99 %, 39 %
229.29 W, 50, 49, 99 %, 39 %
203.53 W, 50, 49, 99 %, 39 %
203.88 W, 50, 49, 99 %, 39 %
202.20 W, 50, 49, 99 %, 38 %
221.33 W, 50, 49, 99 %, 38 %
205.49 W, 50, 49, 99 %, 45 %
224.41 W, 50, 50, 99 %, 45 %
218.48 W, 50, 50, 99 %, 44 %
191.92 W, 50, 49, 99 %, 38 %
227.00 W, 50, 49, 99 %, 39 %
207.79 W, 50, 49, 99 %, 39 %
219.66 W, 50, 49, 99 %, 39 %
206.11 W, 50, 49, 99 %, 39 %
223.77 W, 50, 49, 99 %, 39 %
207.58 W, 50, 49, 99 %, 40 %
208.56 W, 50, 49, 99 %, 39 %
216.38 W, 50, 49, 99 %, 40 %
231.74 W, 50, 49, 99 %, 39 %
205.62 W, 50, 49, 99 %, 39 %
211.84 W, 50, 49, 99 %, 38 %
219.03 W, 50, 49, 99 %, 39 %
222.11 W, 50, 49, 99 %, 39 %
211.49 W, 50, 49, 99 %, 40 %
213.94 W, 50, 49, 99 %, 39 %
226.21 W, 50, 50, 99 %, 39 %
227.49 W, 50, 49, 99 %, 39 %
176.87 W, 50, 49, 98 %, 40 %
212.33 W, 50, 50, 99 %, 48 %
250.14 W, 51, 50, 98 %, 46 %
206.95 W, 50, 49, 94 %, 44 %
223.92 W, 50, 49, 99 %, 39 %
204.64 W, 50, 49, 99 %, 40 %
230.12 W, 50, 49, 99 %, 39 %
208.07 W, 50, 49, 99 %, 39 %
189.35 W, 50, 49, 99 %, 39 %
219.81 W, 50, 49, 99 %, 39 %
208.20 W, 50, 49, 99 %, 39 %
215.96 W, 50, 49, 99 %, 39 %
215.75 W, 50, 49, 99 %, 40 %
226.17 W, 50, 49, 99 %, 39 %
217.42 W, 50, 49, 99 %, 39 %
220.50 W, 50, 49, 99 %, 39 %
211.35 W, 50, 49, 99 %, 39 %
233.05 W, 50, 49, 99 %, 39 %
210.10 W, 50, 49, 99 %, 39 %
224.36 W, 50, 49, 99 %, 40 %
235.31 W, 50, 49, 99 %, 39 %
218.06 W, 50, 50, 99 %, 39 %
219.32 W, 50, 49, 99 %, 40 %
198.64 W, 50, 49, 99 %, 38 %
219.03 W, 50, 49, 99 %, 39 %
201.09 W, 50, 49, 99 %, 39 %
207.44 W, 50, 49, 99 %, 39 %
211.35 W, 50, 49, 99 %, 39 %
210.24 W, 50, 50, 99 %, 39 %
224.70 W, 50, 49, 99 %, 40 %
215.12 W, 50, 49, 99 %, 39 %
220.35 W, 50, 49, 99 %, 39 %
221.77 W, 50, 49, 99 %, 39 %
210.86 W, 50, 49, 99 %, 39 %
179.81 W, 50, 49, 99 %, 40 %
190.69 W, 50, 49, 99 %, 40 %
216.73 W, 50, 49, 99 %, 39 %
199.62 W, 50, 49, 99 %, 39 %
218.20 W, 50, 49, 99 %, 39 %
224.90 W, 50, 49, 99 %, 38 %
215.06 W, 50, 49, 99 %, 37 %
221.48 W, 50, 50, 99 %, 44 %
189.96 W, 50, 50, 99 %, 45 %
226.85 W, 50, 50, 99 %, 45 %
195.35 W, 50, 49, 99 %, 39 %
228.81 W, 50, 49, 99 %, 39 %
188.49 W, 50, 50, 99 %, 39 %
232.71 W, 50, 50, 99 %, 39 %
201.09 W, 50, 49, 99 %, 40 %
190.82 W, 50, 50, 99 %, 39 %
217.36 W, 50, 49, 99 %, 39 %
